density	 t_tilde	 bins	 Energy	 EnVariance	 VarianceofTotE	 VarianceOfV 
1	0.05	151	0.00199866	6.30093e-05	0.330195	0.0114693
1	0.05	152	0.00200145	6.26566e-05	0.330461	0.0114173
1	0.05	153	0.00199712	6.23966e-05	0.330229	0.0113618
1	0.05	154	0.00199884	6.20154e-05	0.329996	0.0112941
1	0.05	155	0.00199003	6.22387e-05	0.329632	0.011305
1	0.05	156	0.00198754	6.18894e-05	0.329765	0.0112308
1	0.05	157	0.00198809	6.14976e-05	0.329926	0.0111632
1	0.05	158	0.00198341	6.12856e-05	0.329861	0.0111042
1	0.05	159	0.00198569	6.09424e-05	0.329708	0.0110417
1	0.05	160	0.00198686	6.05727e-05	0.329678	0.0109759
1	0.05	161	0.00199726	6.10831e-05	0.330372	0.0111189
1	0.05	162	0.00199842	6.07171e-05	0.330331	0.0110534
1	0.05	163	0.00199298	6.05879e-05	0.33051	0.010993
1	0.05	164	0.00199252	6.02202e-05	0.330469	0.0109255
1	0.05	165	0.00199289	5.98564e-05	0.330693	0.0108645
1	0.05	166	0.0019968	5.9623e-05	0.330981	0.0108361
1	0.05	167	0.0019934	5.93626e-05	0.330533	0.0108033
1	0.05	168	0.0019913	5.90464e-05	0.330342	0.0107451
1	0.05	169	0.00199362	5.87427e-05	0.330639	0.0107036
1	0.05	170	0.00199321	5.83986e-05	0.330492	0.0106421
1	0.05	171	0.0019899	5.81508e-05	0.330208	0.010598
1	0.05	172	0.00199013	5.78132e-05	0.330031	0.0105387
1	0.05	173	0.00199004	5.74791e-05	0.32987	0.0104797
1	0.05	174	0.00199312	5.72312e-05	0.329682	0.0104306
1	0.05	175	0.00199418	5.6914e-05	0.329684	0.010374
1	0.05	176	0.00199246	5.66165e-05	0.329415	0.0103245
1	0.05	177	0.00199783	5.65508e-05	0.329686	0.0103219
1	0.05	178	0.00199969	5.62634e-05	0.32944	0.0102705
1	0.05	179	0.00200029	5.59524e-05	0.329319	0.0102149
1	0.05	180	0.00200392	5.57592e-05	0.329536	0.0101883
1	0.05	181	0.00200062	5.5549e-05	0.329494	0.0101375
1	0.05	182	0.00199742	5.53359e-05	0.329718	0.0100821
1	0.05	183	0.00199102	5.54017e-05	0.329468	0.0100739
1	0.05	184	0.00199835	5.5583e-05	0.32987	0.0101239
1	0.05	185	0.00199248	5.55916e-05	0.329859	0.0100907
1	0.05	186	0.00198996	5.53497e-05	0.329863	0.0100376
1	0.05	187	0.00199697	5.54957e-05	0.329873	0.0100426
1	0.05	188	0.00199678	5.52008e-05	0.329773	0.0099898
1	0.05	189	0.00199558	5.49219e-05	0.329337	0.00995637
1	0.05	190	0.00199292	5.46969e-05	0.328927	0.00993014
1	0.05	191	0.0019926	5.44115e-05	0.328958	0.00987765
1	0.05	192	0.00199498	5.41798e-05	0.329278	0.00985162
1	0.05	193	0.001994	5.39079e-05	0.329226	0.00980049
1	0.05	194	0.00199361	5.36314e-05	0.329317	0.00974971
1	0.05	195	0.00199782	5.35215e-05	0.329811	0.00976521
1	0.05	196	0.0020019	5.34034e-05	0.329994	0.00974878
1	0.05	197	0.00200468	5.32045e-05	0.330147	0.00971787
1	0.05	198	0.00200556	5.29432e-05	0.330025	0.00967114
1	0.05	199	0.00200135	5.28447e-05	0.33009	0.00962988
1	0.05	200	0.00200759	5.29479e-05	0.330133	0.00963333
1	0.06	1	0.00292774	0	0.382321	0
1	0.06	2	0.00368308	0.000534109	0.405678	0.138826
1	0.06	3	0.00384808	0.000380705	0.396084	0.0983546
1	0.06	4	0.00386823	0.000286062	0.39633	0.0740996
1	0.06	5	0.00375655	0.000249701	0.404042	0.0615191
1	0.06	6	0.00370868	0.000212622	0.412231	0.0515793
1	0.06	7	0.00366904	0.000185907	0.41213	0.0448743
1	0.06	8	0.00364282	0.000164507	0.408562	0.0403197
1	0.06	9	0.00363018	0.000146713	0.408701	0.0358819
1	0.06	10	0.00356833	0.000144491	0.405576	0.0362038
1	0.06	11	0.00363385	0.000145455	0.409355	0.0380218
