0.1	0.14014782706340156
0.2	3.9525609680272282
0.30000000000000004	4.350736075234849
0.4	3.123070614742389
0.5	2.3738522039323193
0.6	1.9349511818195317
0.7000000000000001	1.6470608523055787
0.8	1.4372520652982423
0.9	1.2724506897691379
1.	1.1367823371013057
1.1	1.0219589813628667
1.2000000000000002	0.9231787487475831
1.3000000000000003	0.8373398616893022
1.4000000000000001	0.7622398644440427
1.5000000000000002	0.6962017680264991
1.6	0.6378890884445354
1.7000000000000002	0.5862067880681623
1.8000000000000003	0.5402428404960365
1.9000000000000001	0.4992301302352302
2.	0.4625193612859558
