density	 t_tilde	 bins	 Energy	 EnVariance	 VarianceofTotE	 VarianceOfV 
1	0.012	69	-0.000810855	3.94608e-06	0.0603521	0.000923684
1	0.012	70	-0.000811037	3.8939e-06	0.0602603	0.000914027
1	0.012	71	-0.000810898	3.84153e-06	0.0601141	0.000912092
1	0.012	72	-0.000810744	3.79127e-06	0.0600944	0.00089964
1	0.012	73	-0.000811324	3.78348e-06	0.0603335	0.000917959
1	0.012	74	-0.000810712	3.78153e-06	0.0601244	0.000928961
1	0.012	75	-0.000811357	3.78569e-06	0.0600582	0.000916213
1	0.012	76	-0.000812141	3.8163e-06	0.0601513	0.000908281
1	0.012	77	-0.000811632	3.80049e-06	0.0601728	0.000895682
1	0.012	78	-0.000812514	3.85272e-06	0.0602204	0.000883931
1	0.012	79	-0.000812305	3.80964e-06	0.0604352	0.000894556
1	0.012	80	-0.000812533	3.76884e-06	0.0605547	0.000891053
1	0.012	81	-0.000812907	3.74082e-06	0.0604156	0.000887887
1	0.012	82	-0.000813506	3.7429e-06	0.0605449	0.000886341
1	0.012	83	-0.000812883	3.74928e-06	0.0605072	0.00087586
1	0.012	84	-0.000813046	3.70816e-06	0.0604443	0.000867076
1	0.012	85	-0.000812996	3.66487e-06	0.0604386	0.000856898
1	0.012	86	-0.000813154	3.62566e-06	0.060498	0.000848938
1	0.012	87	-0.000813125	3.5841e-06	0.0605168	0.000839353
1	0.012	88	-0.000812648	3.57497e-06	0.0604669	0.000831128
1	0.012	89	-0.000812176	3.56577e-06	0.0604002	0.000824404
1	0.012	90	-0.000812035	3.52894e-06	0.0604209	0.000815343
1	0.012	91	-0.000812246	3.49643e-06	0.0605391	0.000814585
1	0.012	92	-0.000811883	3.47714e-06	0.0603773	0.000821323
1	0.012	93	-0.000812051	3.4438e-06	0.060399	0.000812741
1	0.012	94	-0.000812488	3.43471e-06	0.0603859	0.000803314
1	0.012	95	-0.000812	3.43306e-06	0.0603008	0.000799355
1	0.012	96	-0.00081263	3.45476e-06	0.0603772	0.000794292
1	0.012	97	-0.000812606	3.41923e-06	0.060365	0.000786197
1	0.012	98	-0.000812604	3.38434e-06	0.0602799	0.000782298
1	0.012	99	-0.000812171	3.37767e-06	0.0602952	0.000773719
1	0.012	100	-0.00081222	3.34425e-06	0.0602689	0.000766329
1	0.014	1	-0.000825381	0	0.0557622	0
1	0.014	2	-0.000843661	1.29258e-05	0.0577111	0.00137415
1	0.014	3	-0.000851135	1.05592e-05	0.0546234	0.00232515
1	0.014	4	-0.000870665	1.86755e-05	0.0539241	0.00143613
1	0.014	5	-0.000872277	1.50098e-05	0.0552278	0.00155556
1	0.014	6	-0.000878329	1.36738e-05	0.0536741	0.00168548
1	0.014	7	-0.000878351	1.17205e-05	0.0533439	0.00147062
1	0.014	8	-0.000869746	1.30371e-05	0.0543014	0.00134455
1	0.014	9	-0.000873207	1.20391e-05	0.0550284	0.00136816
1	0.014	10	-0.000875402	1.10335e-05	0.0550113	0.00122549
1	0.014	11	-0.000873395	1.02113e-05	0.0541578	0.00135686
1	0.014	12	-0.000871198	9.59381e-06	0.0535764	0.00135879
1	0.014	13	-0.000869481	9.00819e-06	0.0542054	0.00135015
1	0.014	14	-0.000871048	8.50003e-06	0.0535193	0.00137237
1	0.014	15	-0.000870986	7.93359e-06	0.0532026	0.00131197
1	0.014	16	-0.000867283	8.25701e-06	0.0534818	0.00121737
1	0.014	17	-0.000870717	8.45518e-06	0.0535136	0.00113114
1	0.014	18	-0.000870867	7.98679e-06	0.0542274	0.00124417
1	0.014	19	-0.000870578	7.57166e-06	0.0543939	0.00118709
1	0.014	20	-0.000872408	7.41087e-06	0.0544497	0.00112523
1	0.014	21	-0.000871847	7.07919e-06	0.0542726	0.00108505
1	0.014	22	-0.00087003	6.98657e-06	0.0543229	0.0010296
1	0.014	23	-0.000869003	6.7579e-06	0.0545374	0.000996803
1	0.014	24	-0.000866997	6.76758e-06	0.0552159	0.00109963
1	0.014	25	-0.00086834	6.62874e-06	0.0550717	0.00105595
1	0.014	26	-0.000869224	6.43255e-06	0.0553418	0.00104801
1	0.014	27	-0.000869555	6.20278e-06	0.0552865	0.00100974
1	0.014	28	-0.000870795	6.10402e-06	0.0552546	0.000969937
1	0.014	29	-0.000872623	6.16128e-06	0.0553094	0.000933482
1	0.014	30	-0.000872988	5.96667e-06	0.0550081	0.000939457
1	0.014	31	-0.000872176	5.82917e-06	0.0553872	0.000963318
1	0.014	32	-0.000871215	5.72559e-06	0.0554419	0.000931479
1	0.014	33	-0.000869945	5.69127e-06	0.0551912	0.000936463
1	0.014	34	-0.00087073	5.57775e-06	0.0554759	0.00094933
1	0.014	35	-0.000870571	5.42064e-06	0.0553015	0.000936526
1	0.014	36	-0.00087084	5.27674e-06	0.0550692	0.000933144
1	0.014	37	-0.000869364	5.33655e-06	0.0548553	0.000932209
1	0.014	38	-0.000867967	5.37596e-06	0.0548666	0.000903174
1	0.014	39	-0.000867091	5.30899e-06	0.0550866	0.000896012
1	0.014	40	-0.000867135	5.17644e-06	0.054901	0.0008897
1	0.014	41	-0.000867606	5.07158e-06	0.0547766	0.00087324
1	0.014	42	-0.000866584	5.05275e-06	0.054873	0.000851951
1	0.014	43	-0.000867559	5.02843e-06	0.0548474	0.000829333
1	0.014	44	-0.000866771	4.97553e-06	0.0547529	0.000815872
1	0.014	45	-0.000866747	4.86501e-06	0.0548047	0.000799106
1	0.014	46	-0.000867321	4.79292e-06	0.0545581	0.000808552
1	0.014	47	-0.000867777	4.71266e-06	0.0545081	0.000791388
1	0.014	48	-0.000868394	4.65461e-06	0.0542302	0.00080958
1	0.014	49	-0.000867783	4.59951e-06	0.0541476	0.000797303
1	0.014	50	-0.000867272	4.53581e-06	0.053936	0.000807767
1	0.014	51	-0.000867229	4.44707e-06	0.0541275	0.000811048
1	0.014	52	-0.000867568	4.37441e-06	0.0540481	0.000797626
1	0.014	53	-0.000866769	4.36417e-06	0.0541297	0.000782511
1	0.014	54	-0.00086673	4.28352e-06	0.0540077	0.000776341
1	0.014	55	-0.000867146	4.22574e-06	0.0539281	0.000764154
1	0.014	56	-0.000866712	4.17252e-06	0.0539236	0.000750096
1	0.014	57	-0.000867215	4.12956e-06	0.0538334	0.000739315
1	0.014	58	-0.000867607	4.07694e-06	0.0537024	0.000734328
1	0.014	59	-0.000865776	4.39982e-06	0.0539579	0.000735012
1	0.014	60	-0.00086587	4.32748e-06	0.0540515	0.00072809
1	0.014	61	-0.000865621	4.2637e-06	0.0540611	0.00071599
1	0.014	62	-0.000865828	4.19994e-06	0.0540318	0.0007046
1	0.014	63	-0.000865281	4.16869e-06	0.0539596	0.000697145
1	0.014	64	-0.000865048	4.11007e-06	0.0539355	0.000686677
1	0.014	65	-0.00086529	4.05395e-06	0.0539185	0.000675942
1	0.014	66	-0.000865165	3.99444e-06	0.0540728	0.000679901
1	0.014	67	-0.000866055	4.03271e-06	0.0541048	0.000668922
1	0.014	68	-0.000866691	4.02322e-06	0.0540902	0.000657595
1	0.014	69	-0.000866749	3.96533e-06	0.0539732	0.000656614
1	0.014	70	-0.000866642	3.91012e-06	0.0540583	0.000651577
1	0.014	71	-0.000866182	3.88199e-06	0.0541944	0.000651545
1	0.014	72	-0.000867421	4.021e-06	0.0543762	0.00066716
1	0.014	73	-0.000867848	3.98849e-06	0.0542714	0.000662797
1	0.014	74	-0.000868375	3.96926e-06	0.0542163	0.00065382
1	0.014	75	-0.000868176	3.92131e-06	0.0542018	0.000645252
1	0.014	76	-0.000867933	3.87724e-06	0.0543823	0.000656224
1	0.014	77	-0.000868297	3.84397e-06	0.0543132	0.00064942
1	0.014	78	-0.000868356	3.79514e-06	0.0544388	0.000651682
1	0.014	79	-0.000868559	3.75252e-06	0.054475	0.000644412
1	0.014	80	-0.000867995	3.74776e-06	0.0544822	0.000635279
1	0.014	81	-0.000868244	3.70978e-06	0.0545219	0.000628648
1	0.014	82	-0.000868779	3.70292e-06	0.0545202	0.000619949
1	0.014	83	-0.000869206	3.6828e-06	0.0546403	0.000623688
1	0.014	84	-0.00086895	3.64781e-06	0.0546589	0.000616129
1	0.014	85	-0.000869324	3.62399e-06	0.0546646	0.000608477
1	0.014	86	-0.000869389	3.58245e-06	0.0546793	0.000601571
1	0.014	87	-0.00086899	3.56348e-06	0.0547726	0.00059882
1	0.014	88	-0.000869036	3.52329e-06	0.0547318	0.000593115
1	0.014	89	-0.000868626	3.50758e-06	0.0547581	0.000585973
1	0.014	90	-0.000868688	3.46915e-06	0.054751	0.00057946
1	0.014	91	-0.000868375	3.44511e-06	0.0547373	0.000573103
1	0.014	92	-0.000868163	3.41417e-06	0.0548763	0.000579771
1	0.014	93	-0.000867844	3.39234e-06	0.0548052	0.000577881
1	0.014	94	-0.000868171	3.37206e-06	0.0547706	0.000571724
1	0.014	95	-0.000868103	3.33726e-06	0.054675	0.00057278
1	0.014	96	-0.000867946	3.3062e-06	0.0546917	0.000566838
1	0.014	97	-0.000868334	3.2948e-06	0.0546652	0.000560488
1	0.014	98	-0.00086843	3.26257e-06	0.0546373	0.000555202
1	0.014	99	-0.000868277	3.23319e-06	0.0546343	0.00054955
1	0.014	100	-0.000868046	3.20913e-06	0.0546584	0.000544082
1	0.016	1	-0.000875676	0	0.0504502	0
1	0.016	2	-0.000856206	1.37677e-05	0.0530839	0.00108534
1	0.016	3	-0.000862696	1.05983e-05	0.0544539	0.00130348
1	0.016	4	-0.000878381	1.57381e-05	0.052094	0.00159361
1	0.016	5	-0.000881963	1.29918e-05	0.0506397	0.00165942
1	0.016	6	-0.000897226	1.76452e-05	0.0494611	0.00130445
1	0.016	7	-0.000890801	1.62524e-05	0.0504864	0.00126996
1	0.016	8	-0.000885857	1.49537e-05	0.0502913	0.00112483
1	0.016	9	-0.00088872	1.35635e-05	0.0499385	0.00101382
1	0.016	10	-0.000887603	1.22531e-05	0.050711	0.00109293
1	0.016	11	-0.000888966	1.12147e-05	0.0503683	0.0010222
1	0.016	12	-0.000892852	1.09327e-05	0.0500489	0.000932229
1	0.016	13	-0.000894683	1.02439e-05	0.0501686	0.000867393
1	0.016	14	-0.000894204	9.5234e-06	0.050062	0.000811478
1	0.016	15	-0.000895393	8.96239e-06	0.0504019	0.000817334
1	0.016	16	-0.000899249	9.19454e-06	0.0497553	0.000865828
1	0.016	17	-0.000897714	8.78081e-06	0.049874	0.000813966
1	0.016	18	-0.000897601	8.29373e-06	0.0496164	0.000800012
1	0.016	19	-0.000900119	8.23069e-06	0.0493503	0.000763745
1	0.016	20	-0.000899088	7.88342e-06	0.0495393	0.000736354
1	0.016	21	-0.000900441	7.62322e-06	0.049687	0.000715545
1	0.016	22	-0.00090061	7.27858e-06	0.049524	0.000696095
1	0.016	23	-0.000899462	7.0521e-06	0.0496516	0.000668249
1	0.016	24	-0.000899568	6.75906e-06	0.0495873	0.000642495
1	0.016	25	-0.000898065	6.65385e-06	0.0498737	0.000646358
1	0.016	26	-0.000895455	6.89061e-06	0.0500542	0.00061397
1	0.016	27	-0.000895599	6.6369e-06	0.0501599	0.00059852
1	0.016	28	-0.000894932	6.4333e-06	0.0503144	0.000587692
1	0.016	29	-0.000892281	6.73574e-06	0.0505129	0.00056199
1	0.016	30	-0.000890799	6.67218e-06	0.0507225	0.000556868
1	0.016	31	-0.000891073	6.46258e-06	0.0504284	0.000591209
1	0.016	32	-0.000891897	6.31291e-06	0.0502608	0.000584136
1	0.016	33	-0.000893468	6.31404e-06	0.0501341	0.000564719
1	0.016	34	-0.000894327	6.18655e-06	0.0500882	0.000546517
1	0.016	35	-0.000895958	6.22089e-06	0.0501071	0.000527437
1	0.016	36	-0.000896091	6.04951e-06	0.0503269	0.000547106
1	0.016	37	-0.000896126	5.88612e-06	0.0503507	0.000532734
1	0.016	38	-0.000896538	5.74555e-06	0.0501488	0.00054328
1	0.016	39	-0.000897219	5.63844e-06	0.0501536	0.000528474
1	0.016	40	-0.000897673	5.51577e-06	0.050026	0.000523978
1	0.016	41	-0.000898068	5.39534e-06	0.0499218	0.000516934
1	0.016	42	-0.000898761	5.31122e-06	0.0497692	0.000516001
1	0.016	43	-0.000896439	5.67247e-06	0.0499393	0.000497818
1	0.016	44	-0.000896658	5.54777e-06	0.0497206	0.000519401
1	0.016	45	-0.000897157	5.4469e-06	0.0495863	0.000517519
1	0.016	46	-0.000896159	5.41927e-06	0.0498468	0.00054211
1	0.016	47	-0.000896352	5.30743e-06	0.049814	0.000530967
1	0.016	48	-0.000895513	5.26283e-06	0.0499489	0.000526908
1	0.016	49	-0.000894156	5.32749e-06	0.0499559	0.000512129
1	0.016	50	-0.000894247	5.22171e-06	0.0498689	0.00050715
1	0.016	51	-0.000895458	5.25803e-06	0.0498789	0.000494501
1	0.016	52	-0.000895263	5.16053e-06	0.0498251	0.000487646
1	0.016	53	-0.000895444	5.06632e-06	0.0498923	0.000482419
1	0.016	54	-0.000896408	5.06341e-06	0.0498121	0.000472788
1	0.016	55	-0.000897238	5.03901e-06	0.0496392	0.000479548
1	0.016	56	-0.00089722	4.94906e-06	0.0495237	0.00048162
1	0.016	57	-0.000898183	4.95514e-06	0.0494716	0.000470732
1	0.016	58	-0.000898111	4.87023e-06	0.0495723	0.000470431
1	0.016	59	-0.000897986	4.7893e-06	0.0494773	0.000470303
1	0.016	60	-0.000897617	4.72364e-06	0.0494976	0.000462178
1	0.016	61	-0.000897242	4.66107e-06	0.0495891	0.000459584
1	0.016	62	-0.000898192	4.68172e-06	0.0495319	0.000449924
1	0.016	63	-0.000898365	4.61061e-06	0.0495855	0.000445582
1	0.016	64	-0.000897739	4.58088e-06	0.0495948	0.000437541
1	0.016	65	-0.000898622	4.59471e-06	0.0494796	0.000435102
1	0.016	66	-0.000898702	4.52578e-06	0.0493107	0.000452287
1	0.016	67	-0.000898174	4.48896e-06	0.0494278	0.000453447
1	0.016	68	-0.000897153	4.5375e-06	0.049398	0.000446609
1	0.016	69	-0.000896829	4.48329e-06	0.0494022	0.000439869
1	0.016	70	-0.000896324	4.44755e-06	0.0494647	0.000434818
1	0.016	71	-0.000896006	4.3963e-06	0.0495142	0.000429826
1	0.016	72	-0.000895776	4.34125e-06	0.0495665	0.000425567
1	0.016	73	-0.000895578	4.2863e-06	0.0496012	0.000420386
1	0.016	74	-0.000895526	4.2287e-06	0.0497407	0.000431861
1	0.016	75	-0.000895368	4.17524e-06	0.0497789	0.000427051
1	0.016	76	-0.000895779	4.14043e-06	0.0497702	0.000420796
1	0.016	77	-0.000895717	4.08711e-06	0.0497739	0.000415329
1	0.016	78	-0.000895022	4.09336e-06	0.0499136	0.000421519
1	0.016	79	-0.000895025	4.04155e-06	0.0500022	0.000423402
1	0.016	80	-0.000894021	4.11393e-06	0.0501875	0.0004366
1	0.016	81	-0.000894124	4.06443e-06	0.0501151	0.000435471
1	0.016	82	-0.000894067	4.01527e-06	0.0501341	0.000430426
1	0.016	83	-0.000893957	3.96839e-06	0.050004	0.000441178
1	0.016	84	-0.000893617	3.93571e-06	0.0500884	0.000440494
1	0.016	85	-0.000893381	3.89643e-06	0.0500856	0.000435221
1	0.016	86	-0.000893573	3.85582e-06	0.0499493	0.000445335
1	0.016	87	-0.000892872	3.87473e-06	0.0499407	0.000439214
1	0.016	88	-0.000893053	3.83493e-06	0.0499284	0.00043412
1	0.016	89	-0.000892577	3.82124e-06	0.049889	0.00043104
1	0.016	90	-0.000892209	3.79651e-06	0.0499555	0.000428634
1	0.016	91	-0.000892396	3.75944e-06	0.0499183	0.000424699
1	0.016	92	-0.000891995	3.73999e-06	0.0500208	0.000427148
1	0.016	93	-0.000892471	3.73005e-06	0.049977	0.000422437
1	0.016	94	-0.000892572	3.69172e-06	0.0499936	0.00041825
1	0.016	95	-0.000892341	3.66005e-06	0.0500014	0.000413666
1	0.016	96	-0.000892531	3.62686e-06	0.0500086	0.000409346
1	0.016	97	-0.000892789	3.59862e-06	0.0500495	0.000407095
1	0.016	98	-0.000892568	3.5687e-06	0.050089	0.000403831
1	0.016	99	-0.000892581	3.53268e-06	0.0500806	0.000399812
1	0.016	100	-0.000892953	3.51692e-06	0.0500089	0.000398866
1	0.018	1	-0.000884189	0	0.0492117	0
1	0.018	2	-0.000879542	3.28592e-06	0.0495226	3.01268e-05
1	0.018	3	-0.000902925	1.92169e-05	0.0466177	0.0012476
1	0.018	4	-0.000900865	1.45227e-05	0.04751	0.00111202
1	0.018	5	-0.00089675	1.2187e-05	0.0489558	0.00135159
1	0.018	6	-0.000894732	1.03217e-05	0.0496881	0.00124896
1	0.018	7	-0.000887894	1.08785e-05	0.0498803	0.00101344
1	0.018	8	-0.000895868	1.20926e-05	0.0485826	0.00117669
1	0.018	9	-0.00089674	1.07804e-05	0.0487512	0.00105697
1	0.018	10	-0.000899382	1.00207e-05	0.0484679	0.000956342
1	0.018	11	-0.000895704	9.7612e-06	0.048675	0.000855288
1	0.018	12	-0.000894295	9.04892e-06	0.0491989	0.00087888
1	0.018	13	-0.000896662	8.65685e-06	0.0488626	0.000832356
1	0.018	14	-0.000893904	8.46639e-06	0.0494588	0.000876655
1	0.018	15	-0.000894473	7.92105e-06	0.0496221	0.000831797
1	0.018	16	-0.000892702	7.62145e-06	0.0495628	0.00078031
1	0.018	17	-0.000895298	7.60257e-06	0.0490856	0.000798245
1	0.018	18	-0.000895687	7.19015e-06	0.0495239	0.00084791
1	0.018	19	-0.000894817	6.86416e-06	0.049442	0.000807373
1	0.018	20	-0.000892113	7.03334e-06	0.0497056	0.000769317
1	0.018	21	-0.000892879	6.73994e-06	0.0495414	0.000741564
1	0.018	22	-0.000891653	6.54401e-06	0.0496454	0.000707363
1	0.018	23	-0.000891235	6.27286e-06	0.0494572	0.000698365
1	0.018	24	-0.000891039	6.01453e-06	0.0499786	0.000808522
1	0.018	25	-0.000889482	5.97223e-06	0.0503023	0.000809249
1	0.018	26	-0.000888857	5.7751e-06	0.0504475	0.000785459
1	0.018	27	-0.000888623	5.56594e-06	0.0504254	0.00075671
1	0.018	28	-0.000886743	5.6759e-06	0.050353	0.000729787
1	0.018	29	-0.000886916	5.48281e-06	0.0503516	0.000704522
1	0.018	30	-0.0008863	5.3346e-06	0.0506855	0.000736066
1	0.018	31	-0.000888099	5.45747e-06	0.0504668	0.000718836
1	0.018	32	-0.000888482	5.30035e-06	0.0503414	0.000703319
1	0.018	33	-0.000889297	5.202e-06	0.0501302	0.0007003
1	0.018	34	-0.000888956	5.06017e-06	0.0502187	0.000683053
1	0.018	35	-0.000889479	4.94261e-06	0.0499553	0.000698918
1	0.018	36	-0.000889287	4.80905e-06	0.0500215	0.000681602
1	0.018	37	-0.000890179	4.76111e-06	0.0499767	0.000660867
1	0.018	38	-0.000891691	4.87001e-06	0.0497786	0.000651075
1	0.018	39	-0.000891964	4.75279e-06	0.0496511	0.00064306
1	0.018	40	-0.000891637	4.64525e-06	0.0497341	0.000630139
1	0.018	41	-0.000890866	4.59549e-06	0.0498064	0.000614647
1	0.018	42	-0.00089143	4.52055e-06	0.049758	0.000599606
1	0.018	43	-0.000892365	4.5111e-06	0.0496054	0.000593364
1	0.018	44	-0.000893873	4.65391e-06	0.0494378	0.000582915
1	0.018	45	-0.000894074	4.55483e-06	0.0495956	0.000588202
1	0.018	46	-0.000894925	4.53468e-06	0.0495377	0.000573731
1	0.018	47	-0.000894597	4.45005e-06	0.0494739	0.000565023
1	0.018	48	-0.00089496	4.3721e-06	0.0494189	0.000554181
1	0.018	49	-0.000895748	4.35319e-06	0.0494235	0.00054126
1	0.018	50	-0.000896845	4.40232e-06	0.0492041	0.000551957
1	0.018	51	-0.000897182	4.32884e-06	0.0492522	0.000543165
1	0.018	52	-0.000897547	4.261e-06	0.0492206	0.00053254
1	0.018	53	-0.000898147	4.22264e-06	0.0491917	0.000521268
1	0.018	54	-0.000899109	4.25264e-06	0.0489708	0.000536392
1	0.018	55	-0.000899774	4.22692e-06	0.048886	0.000528232
1	0.018	56	-0.000899167	4.19476e-06	0.048957	0.000519763
1	0.018	57	-0.000900306	4.27306e-06	0.0488689	0.000508311
1	0.018	58	-0.000900545	4.20606e-06	0.0488569	0.000499337
1	0.018	59	-0.000901113	4.17297e-06	0.0487927	0.000491471
1	0.018	60	-0.000901423	4.11489e-06	0.0487159	0.00048661
1	0.018	61	-0.000901596	4.05105e-06	0.0486623	0.000480432
1	0.018	62	-0.000900657	4.09297e-06	0.0487141	0.00047012
1	0.018	63	-0.000900868	4.03344e-06	0.0486426	0.000466053
1	0.018	64	-0.000900594	3.97973e-06	0.0485867	0.00046202
1	0.018	65	-0.000899453	4.07885e-06	0.0487267	0.000460005
1	0.018	66	-0.000900061	4.06216e-06	0.0485416	0.000475219
1	0.018	67	-0.000900121	4.00197e-06	0.0485983	0.000470974
1	0.018	68	-0.000900121	3.94312e-06	0.0485898	0.00046411
1	0.018	69	-0.00090024	3.88778e-06	0.0486207	0.000458336
1	0.018	70	-0.000899845	3.85225e-06	0.0487188	0.000457737
1	0.018	71	-0.000899312	3.83471e-06	0.0488143	0.000455812
1	0.018	72	-0.000899527	3.78749e-06	0.0487442	0.000452835
1	0.018	73	-0.000899842	3.74868e-06	0.0487691	0.000447241
1	0.018	74	-0.00089974	3.6994e-06	0.0488107	0.000442501
1	0.018	75	-0.000900465	3.72031e-06	0.0486791	0.00044534
1	0.018	76	-0.000899867	3.71901e-06	0.0487442	0.000440168
1	0.018	77	-0.000900457	3.71725e-06	0.0486816	0.000434857
1	0.018	78	-0.00090067	3.67565e-06	0.0486356	0.000430522
1	0.018	79	-0.00090057	3.63048e-06	0.0487063	0.000429284
1	0.018	80	-0.000900109	3.6143e-06	0.0488058	0.000429945
1	0.018	81	-0.000900488	3.58957e-06	0.0487334	0.000427488
1	0.018	82	-0.000901119	3.60076e-06	0.0486389	0.000425951
1	0.018	83	-0.000901509	3.57843e-06	0.0485223	0.000430427
1	0.018	84	-0.000900692	3.62781e-06	0.0486864	0.000440654
1	0.018	85	-0.00090026	3.61084e-06	0.0488187	0.000447658
1	0.018	86	-0.000899625	3.62413e-06	0.0489404	0.000450386
1	0.018	87	-0.000899274	3.59946e-06	0.0489745	0.000445256
1	0.018	88	-0.000899915	3.61518e-06	0.048888	0.000442589
1	0.018	89	-0.000899988	3.5753e-06	0.0488536	0.000438526
1	0.018	90	-0.000899721	3.54556e-06	0.0488886	0.000434065
1	0.018	91	-0.00089952	3.5123e-06	0.0489708	0.000434526
1	0.018	92	-0.000899958	3.50128e-06	0.0489193	0.000430341
1	0.018	93	-0.000900261	3.47675e-06	0.0488978	0.000425438
1	0.018	94	-0.000900212	3.4401e-06	0.0488764	0.000421401
1	0.018	95	-0.000900391	3.40852e-06	0.0488898	0.000417139
1	0.018	96	-0.000900302	3.37417e-06	0.0489699	0.000418548
1	0.018	97	-0.000900038	3.34967e-06	0.0491137	0.000431502
1	0.018	98	-0.000899423	3.3715e-06	0.0491954	0.000429307
1	0.018	99	-0.000899693	3.34826e-06	0.0491789	0.00042469
