density	 t_tilde	 bins	 Energy	 EnVariance	 VarianceofTotE	 VarianceOfV 
0.03	0.02	54	-0.000168978	2.16442e-05	0.696377	0.00693825
0.03	0.02	55	-0.000170955	2.13408e-05	0.696603	0.00679807
0.03	0.02	56	-0.000176065	2.15627e-05	0.698434	0.0068785
0.03	0.02	57	-0.000173306	2.13602e-05	0.69815	0.00678123
0.03	0.02	58	-0.000172679	2.10011e-05	0.698115	0.00666898
0.03	0.02	59	-0.000177958	2.12986e-05	0.699369	0.0066297
0.03	0.02	60	-0.000176415	2.09994e-05	0.699409	0.00652783
0.03	0.02	61	-0.000177272	2.06727e-05	0.700261	0.00646506
0.03	0.02	62	-0.000177614	2.03421e-05	0.699254	0.00641961
0.03	0.02	63	-0.000175378	2.01418e-05	0.698769	0.0063521
0.03	0.02	64	-0.000175096	1.9829e-05	0.69899	0.0062575
0.03	0.02	65	-0.000174426	1.95353e-05	0.698933	0.00616606
0.03	0.02	66	-0.00017604	1.93059e-05	0.697801	0.00612716
0.03	0.02	67	-0.000177579	1.9079e-05	0.698046	0.0060288
0.03	0.02	68	-0.000174431	1.90565e-05	0.696703	0.00610807
0.03	0.02	69	-0.000174175	1.8782e-05	0.696686	0.00602131
0.03	0.02	70	-0.000172544	1.85844e-05	0.696237	0.00596324
0.03	0.02	71	-0.000174772	1.84556e-05	0.695829	0.00586018
0.03	0.02	72	-0.000177237	1.83632e-05	0.696511	0.0058014
0.03	0.02	73	-0.000178356	1.81457e-05	0.696414	0.00571213
0.03	0.02	74	-0.000178943	1.791e-05	0.697567	0.00573232
0.03	0.02	75	-0.000178602	1.76745e-05	0.698109	0.00567732
0.03	0.02	76	-0.000175541	1.77049e-05	0.696828	0.00576381
0.03	0.02	77	-0.00017508	1.7481e-05	0.696182	0.00572452
0.03	0.02	78	-0.000174528	1.72655e-05	0.695986	0.00565806
0.03	0.02	79	-0.000171485	1.73132e-05	0.695872	0.00559583
0.03	0.02	80	-0.000173226	1.7184e-05	0.696898	0.00560492
0.03	0.02	81	-0.000173309	1.69721e-05	0.69736	0.00555145
0.03	0.02	82	-0.000173774	1.67714e-05	0.697872	0.00550245
0.03	0.02	83	-0.00017286	1.65942e-05	0.697296	0.00547069
0.03	0.02	84	-0.000172976	1.63971e-05	0.696242	0.00548802
0.03	0.02	85	-0.000176721	1.66263e-05	0.696358	0.00538287
0.03	0.02	86	-0.000181194	1.7024e-05	0.697491	0.0054091
0.03	0.02	87	-0.000178664	1.70153e-05	0.696693	0.00542129
0.03	0.02	88	-0.00017889	1.68234e-05	0.695963	0.005397
0.03	0.02	89	-0.000178359	1.66428e-05	0.69597	0.00533916
0.03	0.02	90	-0.000178253	1.64582e-05	0.695707	0.0052861
0.03	0.02	91	-0.00017382	1.68638e-05	0.694552	0.0053787
0.03	0.02	92	-0.000175105	1.67294e-05	0.694692	0.0053129
0.03	0.02	93	-0.000175819	1.65647e-05	0.694439	0.00525367
0.03	0.02	94	-0.000173393	1.65651e-05	0.693887	0.00524086
0.03	0.02	95	-0.000170086	1.67176e-05	0.693365	0.00522764
0.03	0.02	96	-0.000170603	1.65515e-05	0.693262	0.00516988
0.03	0.02	97	-0.000170598	1.63809e-05	0.693247	0.00511663
0.03	0.02	98	-0.000170366	1.62154e-05	0.693518	0.00507107
0.03	0.02	99	-0.000167324	1.63344e-05	0.692802	0.00508759
0.03	0.02	100	-0.000169417	1.63046e-05	0.6938	0.00511911
0.04	0.02	1	0.000174281	0	0.566809	0
0.04	0.02	2	0.000145628	2.02611e-05	0.575359	0.00593735
0.04	0.02	3	0.000129326	1.89631e-05	0.569953	0.00694583
0.04	0.02	4	0.000184535	4.98824e-05	0.544069	0.0235668
0.04	0.02	5	0.00020965	4.5794e-05	0.539885	0.0198232
0.04	0.02	6	0.000218644	3.90349e-05	0.533609	0.0176384
0.04	0.02	7	0.00020559	3.55745e-05	0.53407	0.0151293
0.04	0.02	8	0.000215105	3.23754e-05	0.533607	0.0134521
0.04	0.02	9	0.000201691	3.14346e-05	0.538331	0.0126186
0.04	0.02	10	0.000212335	3.00393e-05	0.538271	0.011636
0.04	0.02	11	0.000206972	2.77831e-05	0.539209	0.0105747
0.04	0.02	12	0.000185002	3.3031e-05	0.541385	0.010026
0.04	0.02	13	0.00018858	3.06832e-05	0.537435	0.0101442
0.04	0.02	14	0.000183001	2.89943e-05	0.537446	0.00940351
0.04	0.02	15	0.00015952	3.5312e-05	0.548005	0.013264
0.04	0.02	16	0.000134365	4.10992e-05	0.558444	0.0157157
0.04	0.02	17	0.000142551	3.94883e-05	0.555196	0.0152414
0.04	0.02	18	0.000126103	4.05757e-05	0.559726	0.0148319
0.04	0.02	19	0.000137515	4.00128e-05	0.556009	0.0146751
0.04	0.02	20	0.000141539	3.8214e-05	0.553307	0.0142528
0.04	0.02	21	0.00012803	3.87087e-05	0.557307	0.0139433
0.04	0.02	22	0.000143369	3.98727e-05	0.553622	0.0140221
0.04	0.02	23	0.000132786	3.95185e-05	0.555655	0.0134228
0.04	0.02	24	0.00014205	3.89424e-05	0.552426	0.0133771
0.04	0.02	25	0.000149989	3.81855e-05	0.549176	0.013343
0.04	0.02	26	0.00014803	3.6767e-05	0.551915	0.01311
0.04	0.02	27	0.000146719	3.54287e-05	0.551688	0.0126124
0.04	0.02	28	0.000148342	3.42005e-05	0.551015	0.0122007
0.04	0.02	29	0.000154574	3.35841e-05	0.548177	0.0121848
0.04	0.02	30	0.000151139	3.26398e-05	0.54801	0.0117533
0.04	0.02	31	0.000158618	3.24325e-05	0.544268	0.0120499
0.04	0.02	32	0.000158189	3.14218e-05	0.54407	0.011671
0.04	0.02	33	0.000158446	3.04707e-05	0.54207	0.0115188
0.04	0.02	34	0.000163084	2.99253e-05	0.540476	0.0113412
0.04	0.02	35	0.000163324	2.90713e-05	0.540173	0.0110242
0.04	0.02	36	0.000163363	2.82638e-05	0.541279	0.0107846
