density	 t_tilde	 bins	 Energy	 EnVariance	 VarianceofTotE	 VarianceOfV 
1	0.015	17	-0.000843844	4.00603e-05	0.0568263	0.00743733
1	0.015	18	-0.000838482	3.81921e-05	0.0583672	0.00713374
1	0.015	19	-0.000850287	3.79626e-05	0.0568054	0.00678733
1	0.015	20	-0.000850299	3.60645e-05	0.0599637	0.00705879
1	0.015	21	-0.00085655	3.48848e-05	0.0579042	0.0069177
1	0.015	22	-0.000854157	3.33811e-05	0.0572398	0.00663739
1	0.015	23	-0.000858015	3.21519e-05	0.0555692	0.00649795
1	0.015	24	-0.000860645	3.09197e-05	0.0545629	0.00627998
1	0.015	25	-0.00085708	2.98878e-05	0.0529682	0.00622452
1	0.015	26	-0.00085598	2.87585e-05	0.051096	0.00623725
1	0.015	27	-0.000863404	2.86355e-05	0.0509737	0.00597338
1	0.015	28	-0.000851723	2.99007e-05	0.0521094	0.00575464
1	0.015	29	-0.00084878	2.90141e-05	0.0520396	0.00555672
1	0.015	30	-0.000848257	2.80517e-05	0.0507856	0.00549701
1	0.015	31	-0.000844913	2.73454e-05	0.052405	0.00550007
1	0.015	32	-0.000847927	2.66564e-05	0.0516651	0.00535531
1	0.015	33	-0.000844922	2.60174e-05	0.0517616	0.00519091
1	0.015	34	-0.000848781	2.55368e-05	0.0507488	0.0050961
1	0.015	35	-0.000852413	2.50642e-05	0.050876	0.00494486
1	0.015	36	-0.000856896	2.47656e-05	0.0513906	0.00482894
1	0.015	37	-0.000857542	2.41047e-05	0.0515932	0.00470209
1	0.015	38	-0.00086199	2.38773e-05	0.0519618	0.00458606
1	0.015	39	-0.000864451	2.33915e-05	0.0513781	0.00448807
1	0.015	40	-0.000864784	2.28091e-05	0.0502969	0.00448585
1	0.015	41	-0.000868929	2.26262e-05	0.0500787	0.00436376
1	0.015	42	-0.000869888	2.21078e-05	0.0491357	0.0043416
1	0.015	43	-0.000871682	2.16664e-05	0.0483149	0.0042965
1	0.015	44	-0.000876382	2.16776e-05	0.0485082	0.00419205
1	0.015	45	-0.000875071	2.12355e-05	0.0487136	0.00410159
1	0.015	46	-0.000874781	2.07758e-05	0.0485662	0.00401514
1	0.015	47	-0.0008738	2.0357e-05	0.0490195	0.00394927
1	0.015	48	-0.000874503	1.9945e-05	0.0483332	0.00391487
1	0.015	49	-0.000875481	1.95619e-05	0.048007	0.00384356
1	0.015	50	-0.000879434	1.95661e-05	0.0483702	0.00377855
1	0.015	51	-0.0008808	1.923e-05	0.0478827	0.0037253
1	0.015	52	-0.000891115	2.14493e-05	0.0490313	0.00380987
1	0.015	53	-0.000878892	2.42789e-05	0.0501288	0.00371507
1	0.015	54	-0.000877648	2.38611e-05	0.0492559	0.00373887
1	0.015	55	-0.000876567	2.34517e-05	0.0491884	0.00367212
1	0.015	56	-0.000877296	2.30443e-05	0.049566	0.00362391
1	0.015	57	-0.000878873	2.26939e-05	0.0498423	0.00356966
1	0.015	58	-0.000876252	2.24536e-05	0.0494537	0.00353111
1	0.015	59	-0.000871701	2.25295e-05	0.0495075	0.00346221
1	0.015	60	-0.000871662	2.2154e-05	0.0497132	0.00340963
1	0.015	61	-0.000873456	2.18634e-05	0.0491702	0.00338018
1	0.015	62	-0.000875391	2.15961e-05	0.0495267	0.00334298
1	0.015	63	-0.000878095	2.1422e-05	0.049415	0.00328333
1	0.015	64	-0.000876843	2.11239e-05	0.0488185	0.0032828
1	0.015	65	-0.000875636	2.08333e-05	0.0493141	0.00325934
1	0.015	66	-0.000878799	2.07564e-05	0.0494192	0.00320594
1	0.015	67	-0.000882068	2.07024e-05	0.0494546	0.00315072
1	0.015	68	-0.000881382	2.04093e-05	0.0495448	0.00310517
1	0.015	69	-0.000882831	2.01648e-05	0.0494497	0.00305811
1	0.015	70	-0.000883279	1.98817e-05	0.048904	0.00305275
1	0.015	71	-0.000882411	1.96206e-05	0.0483399	0.00305729
1	0.015	72	-0.000883741	1.93931e-05	0.0482472	0.00301309
1	0.015	73	-0.000884243	1.9134e-05	0.0480212	0.00297755
1	0.015	74	-0.00088674	1.90376e-05	0.0491803	0.00313952
1	0.015	75	-0.000888907	1.89066e-05	0.048886	0.00309998
1	0.015	76	-0.000883542	1.9404e-05	0.0495585	0.00307726
1	0.015	77	-0.000878939	1.96903e-05	0.0497786	0.00302572
1	0.015	78	-0.000882432	1.97452e-05	0.0495282	0.00297893
1	0.015	79	-0.000886076	1.98287e-05	0.0496264	0.00293506
1	0.015	80	-0.000884704	1.96282e-05	0.0493272	0.00291421
1	0.015	81	-0.000884393	1.93884e-05	0.0491447	0.00288362
1	0.015	82	-0.000884132	1.91537e-05	0.0486325	0.00288755
1	0.015	83	-0.000887539	1.92235e-05	0.04849	0.00284218
1	0.015	84	-0.000886582	1.90185e-05	0.0491422	0.00286507
1	0.015	85	-0.000884837	1.88746e-05	0.0491428	0.00283049
1	0.015	86	-0.000884658	1.8656e-05	0.0488931	0.00280727
1	0.015	87	-0.000883003	1.85148e-05	0.0487049	0.0027822
1	0.015	88	-0.000883051	1.83045e-05	0.0484767	0.00275829
1	0.015	89	-0.000880341	1.82984e-05	0.0490739	0.00276383
1	0.015	90	-0.000881069	1.81095e-05	0.0495765	0.00277366
1	0.015	91	-0.000880212	1.79308e-05	0.0499213	0.00275861
1	0.015	92	-0.000881352	1.7772e-05	0.0496731	0.00273398
1	0.015	93	-0.000882067	1.75953e-05	0.0493469	0.0027181
1	0.015	94	-0.000884407	1.7563e-05	0.0493672	0.00268457
1	0.015	95	-0.00088407	1.73813e-05	0.0497348	0.00267639
1	0.015	96	-0.000883136	1.72253e-05	0.0492333	0.00269192
1	0.015	97	-0.000877479	1.79528e-05	0.0501112	0.00272035
1	0.015	98	-0.000875785	1.78494e-05	0.0503874	0.00269928
1	0.015	99	-0.000876769	1.76962e-05	0.0503463	0.00267069
1	0.015	100	-0.000876506	1.75212e-05	0.0499988	0.00266384
1	0.015	101	-0.000876012	1.73547e-05	0.0495434	0.00267217
1	0.015	102	-0.000877593	1.72565e-05	0.0492687	0.00265129
1	0.015	103	-0.000879128	1.7157e-05	0.0490921	0.00262552
1	0.015	104	-0.00087631	1.72219e-05	0.0490509	0.00259763
1	0.015	105	-0.000877232	1.70826e-05	0.0487828	0.00258109
1	0.015	106	-0.000877327	1.69217e-05	0.0484538	0.00257395
1	0.015	107	-0.000877143	1.67646e-05	0.0483038	0.00255391
1	0.015	108	-0.000877819	1.6623e-05	0.0484472	0.00253387
1	0.015	109	-0.000878857	1.65028e-05	0.0483434	0.00251004
1	0.015	110	-0.000880566	1.64411e-05	0.0481179	0.00248895
1	0.015	111	-0.000882682	1.64286e-05	0.0484358	0.00248563
1	0.015	112	-0.000883671	1.63116e-05	0.0486887	0.0024754
1	0.015	113	-0.000884986	1.62202e-05	0.0489227	0.00246379
1	0.015	114	-0.00088519	1.60792e-05	0.0486291	0.00245609
1	0.015	115	-0.000884688	1.59472e-05	0.0486414	0.00243477
1	0.015	116	-0.000885965	1.58608e-05	0.0485368	0.00241243
1	0.015	117	-0.000886555	1.57362e-05	0.0483353	0.00239709
1	0.015	118	-0.000886494	1.56029e-05	0.0482118	0.00237955
1	0.015	119	-0.000889518	1.5762e-05	0.0482087	0.00235084
1	0.015	120	-0.000885773	1.60694e-05	0.0488515	0.00237067
1	0.015	121	-0.000885928	1.59374e-05	0.0485721	0.00236426
1	0.015	122	-0.000885838	1.5807e-05	0.0487953	0.00235351
1	0.015	123	-0.000885297	1.56877e-05	0.0489942	0.00234034
1	0.015	124	-0.000885656	1.55653e-05	0.0486991	0.00233562
1	0.015	125	-0.00088801	1.56179e-05	0.0487348	0.00231254
1	0.015	126	-0.000887067	1.55224e-05	0.0489455	0.0022999
1	0.015	127	-0.000887723	1.5414e-05	0.0488409	0.00228238
1	0.015	128	-0.000887797	1.52938e-05	0.0486157	0.00227361
1	0.015	129	-0.00088747	1.51787e-05	0.0485563	0.00225692
1	0.015	130	-0.000886433	1.50973e-05	0.0486704	0.00224034
1	0.015	131	-0.000885668	1.50015e-05	0.04915	0.00226182
1	0.015	132	-0.000887474	1.49962e-05	0.0490726	0.00224077
1	0.015	133	-0.000885193	1.5056e-05	0.0497365	0.00228592
1	0.015	134	-0.000883376	1.50529e-05	0.0498832	0.00226821
1	0.015	135	-0.000879424	1.54513e-05	0.050266	0.00225196
1	0.015	136	-0.000878509	1.53648e-05	0.050182	0.00223734
1	0.015	137	-0.000879491	1.5284e-05	0.0504323	0.00223405
1	0.015	138	-0.00088047	1.52045e-05	0.0504874	0.00221777
1	0.015	139	-0.000880661	1.50963e-05	0.0502337	0.00221325
1	0.015	140	-0.000882054	1.50526e-05	0.0500813	0.00219728
1	0.015	141	-0.000880234	1.50554e-05	0.0500664	0.0021803
1	0.015	142	-0.000879179	1.49863e-05	0.050184	0.00216585
1	0.015	143	-0.000878775	1.4887e-05	0.0501122	0.00215208
1	0.015	144	-0.000878701	1.47838e-05	0.0500448	0.0021381
1	0.015	145	-0.000881005	1.48603e-05	0.0499791	0.0021171
1	0.015	146	-0.000881197	1.47597e-05	0.0498163	0.00210732
1	0.015	147	-0.0008791	1.48077e-05	0.0501185	0.00210122
1	0.015	148	-0.000878874	1.47093e-05	0.0498185	0.00210558
1	0.015	149	-0.000876727	1.47665e-05	0.0500638	0.00209465
1	0.015	150	-0.000878029	1.47253e-05	0.0499568	0.00207937
1	0.015	151	-0.000875237	1.489e-05	0.0504159	0.00208795
1	0.015	152	-0.000876348	1.48334e-05	0.0506956	0.0020917
1	0.015	153	-0.000876637	1.47393e-05	0.0508176	0.00208118
1	0.015	154	-0.000873898	1.48959e-05	0.051726	0.00219564
1	0.015	155	-0.000873505	1.4805e-05	0.0516286	0.00218376
1	0.015	156	-0.000873647	1.47107e-05	0.0514493	0.00217556
1	0.015	157	-0.000875571	1.47423e-05	0.0514264	0.00215739
1	0.015	158	-0.000875057	1.4658e-05	0.0511109	0.00216477
1	0.015	159	-0.000873834	1.46168e-05	0.0511585	0.00215031
1	0.015	160	-0.000873971	1.4526e-05	0.0510816	0.00213782
1	0.015	161	-0.000874986	1.44712e-05	0.050898	0.00212772
1	0.015	162	-0.000875185	1.43833e-05	0.050872	0.00211453
1	0.015	163	-0.000876177	1.43292e-05	0.0507749	0.00210105
